ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
10161366 8441919 4170 103463 16 12738657 0 0 4471
10161065 8441913 4170 123593 16 12738747 0 0 4471
10162045 8441907 4170 143720 16 12738837 0 0 4471
10158263 8441935 4170 163849 16 12738927 0 0 4471
10158743 8441915 4170 183979 16 12739017 0 0 4471
10158042 8441909 4170 204109 16 12739107 0 0 4471
10156724 8441939 4170 224236 16 12739197 0 0 4471
10154885 8441913 4170 244365 16 12739287 0 0 4471
10153378 8441913 4170 264495 16 12739377 0 0 4471
10149889 8441921 4170 284625 16 12739467 0 0 4471
10149750 8441906 4170 304752 16 12739557 0 0 4471
10148992 8441916 4170 324883 16 12739647 0 0 4471
10148712 8441920 4170 345013 16 12739737 0 0 4471
10148521 8441910 4170 365141 16 12739827 0 0 4471
10147819 8441926 4170 385271 16 12739917 0 0 4471
10147160 8441932 4170 405397 16 12740007 0 0 4471
10147299 8441910 4170 425526 16 12740097 0 0 4471
10146914 8441923 4170 445658 16 12740187 0 0 4471
10146922 8441921 4170 465788 16 12740277 0 0 4471
10146744 8441907 4170 485915 16 12740367 0 0 4471
10146855 8441920 4170 506046 16 12740457 0 0 4471
10147282 8441909 4170 526173 16 12740547 0 0 4471
10147341 8441911 4170 546303 16 12740637 0 0 4471
10148531 8441924 4170 566433 16 12740727 0 0 4471
10148267 8441905 4170 586561 16 12740817 0 0 4471
10148988 8441918 4170 606690 16 12740907 0 0 4471
10149649 8441936 4170 626817 16 12740997 0 0 4471
10149485 8441910 4170 646947 16 12741087 0 0 4471
10149395 8441919 4170 667077 16 12741177 0 0 4471
10150502 8441927 4170 687206 16 12741267 0 0 4471
10150377 8441910 4170 707333 16 12741357 0 0 4471
10152524 8441918 4170 727463 16 12741447 0 0 4471
10154063 8441920 4170 747590 16 12741537 0 0 4471
10153890 8441907 4170 767721 16 12741627 0 0 4471
10154247 8441917 4170 787851 16 12741717 0 0 4471
10155221 8441915 4170 807977 16 12741807 0 0 4471
10154754 8441907 4170 828106 16 12741897 0 0 4471
10158265 8441930 4170 848237 16 12741987 0 0 4471
10158553 8441920 4170 868367 16 12742077 0 0 4471
10158979 8441909 4170 888493 16 12742167 0 0 4471
10160432 8441939 4170 908623 16 12742257 0 0 4471
10162563 8441916 4170 928753 16 12742347 0 0 4471
10163856 8441908 4170 948881 16 12742437 0 0 4471
10169091 8441927 4170 969011 16 12742527 0 0 4471
10169257 8441906 4170 989139 16 12742617 0 0 4471
10171256 8441915 4171 9269 16 12742707 0 0 4471
10172699 8441919 4171 29397 16 12742797 0 0 4471
10172285 8441908 4171 49525 16 12742887 0 0 4471
10173025 8441928 4171 69655 16 12742977 0 0 4471
10176499 8441934 4171 89785 16 12743067 0 0 4471
10173329 8441909 4171 109913 16 12743157 0 0 4471
10173675 8441930 4171 130043 16 12743247 0 0 4471
10175288 8441922 4171 150171 16 12743337 0 0 4471
10179240 8441916 4171 170301 16 12743427 0 0 4471
10185897 8441922 4171 190430 16 12743517 0 0 4471
10192182 8441917 4171 210557 16 12743607 0 0 4471
10192628 8441909 4171 230687 16 12743697 0 0 4471
10197117 8441929 4171 250817 16 12743787 0 0 4471
10196537 8441913 4171 270946 16 12743877 0 0 4471
10198094 8441913 4171 291075 16 12743967 0 0 4471
10202781 8441937 4171 311205 16 12744057 0 0 4471
10204140 8441915 4171 331336 16 12744147 0 0 4471
10204081 8441913 4171 351462 16 12744237 0 0 4471
10208003 8441937 4171 371592 16 12744327 0 0 4471
10209170 8441910 4171 391721 16 12744417 0 0 4471
10213444 8441915 4171 411852 16 12744507 0 0 4471
10217619 8441920 4171 431978 16 12744597 0 0 4471
10217957 8441918 4171 452107 16 12744687 0 0 4471
10218565 8441919 4171 472235 16 12744777 0 0 4471
10220470 8441920 4171 492368 16 12744866 0 0 4466
10218991 8441912 4171 512493 16 12744956 0 0 4466
10222972 8441928 4171 532623 16 12745046 0 0 4466
10224275 8441923 4171 552752 16 12745136 0 0 4466
10223840 8441907 4171 572879 16 12745226 0 0 4466
10224976 8441930 4171 593010 16 12745316 0 0 4466
10226496 8441916 4171 613139 16 12745406 0 0 4466
10227551 8441904 4171 633268 16 12745496 0 0 4466
10233622 8441923 4171 653395 16 12745586 0 0 4466
10236377 8441906 4171 673525 16 12745676 0 0 4466
10238724 8441906 4171 693655 16 12745766 0 0 4471
10241585 8441921 4171 713783 16 12745856 0 0 4471
10242157 8441903 4171 733911 16 12745946 0 0 4471
10243424 8441915 4171 754041 16 12746036 0 0 4471
10246171 8441926 4171 774171 16 12746126 0 0 4471
10245108 8441909 4171 794300 16 12746216 0 0 4471
10245252 8441924 4171 814427 16 12746306 0 0 4471
10245823 8441928 4171 834557 16 12746396 0 0 4471
10246271 8441909 4171 854687 16 12746486 0 0 4471
10248472 8441916 4171 874815 16 12746576 0 0 4471
10250994 8441913 4171 894945 16 12746666 0 0 4471
10251581 8441916 4171 915073 16 12746756 0 0 4471
10252680 8441917 4171 935203 16 12746846 0 0 4471
10253003 8441910 4171 955331 16 12746936 0 0 4471
10253039 8441900 4171 975460 16 12747026 0 0 4471
10253895 8441934 4171 995589 16 12747116 0 0 4471
10253959 8441915 4172 15717 16 12747206 0 0 4471
10253986 8441905 4172 35847 16 12747296 0 0 4471
10254083 8441933 4172 55976 16 12747386 0 0 4471
10254171 8441910 4172 76108 16 12747476 0 0 4471
10254007 8441905 4172 96235 16 12747566 0 0 4471
10253333 8441922 4172 116366 16 12747656 0 0 4471
10253129 8441907 4172 136494 16 12747746 0 0 4471
10252688 8441912 4172 156624 16 12747836 0 0 4471
10252119 8441916 4172 176751 16 12747926 0 0 4471
10252186 8441903 4172 196882 16 12748016 0 0 4471
10251423 8441922 4172 217012 16 12748106 0 0 4471
10250289 8441923 4172 237140 16 12748196 0 0 4471
10250731 8441900 4172 257267 16 12748286 0 0 4471
10250215 8441924 4172 277398 16 12748376 0 0 4471
10249349 8441917 4172 297528 16 12748466 0 0 4471
10248541 8441909 4172 317654 16 12748556 0 0 4471
10245965 8441916 4172 337781 16 12748646 0 0 4471
10244426 8441909 4172 357911 16 12748736 0 0 4471
10244124 8441905 4172 378040 16 12748826 0 0 4471
10242260 8441920 4172 398169 16 12748916 0 0 4471
10243081 8441903 4172 418297 16 12749006 0 0 4471
10243191 8441911 4172 438427 16 12749096 0 0 4471
10241050 8441925 4172 458556 16 12749186 0 0 4471
10241577 8441907 4172 478685 16 12749276 0 0 4471
10241547 8441916 4172 498813 16 12749366 0 0 4471
10239486 8441925 4172 518943 16 12749456 0 0 4471
10238600 8441907 4172 539072 16 12749546 0 0 4471
10234783 8441906 4172 559202 16 12749636 0 0 4471
10230747 8441914 4172 579329 16 12749726 0 0 4471
10230098 8441908 4172 599459 16 12749816 0 0 4471
10227903 8441913 4172 619590 16 12749906 0 0 4471
10225324 8441916 4172 639717 16 12749996 0 0 4471
10225189 8441900 4172 659846 16 12750086 0 0 4471
10220356 8441925 4172 679976 16 12750176 0 0 4471
10220039 8441915 4172 700106 16 12750266 0 0 4471
10220812 8441904 4172 720233 16 12750356 0 0 4471
10218900 8441929 4172 740362 16 12750446 0 0 4471
10216960 8441909 4172 760492 16 12750536 0 0 4471
10214847 8441910 4172 780619 16 12750626 0 0 4471
10207771 8441917 4172 800749 16 12750716 0 0 4471
10205185 8441905 4172 820877 16 12750806 0 0 4471
10201517 8441908 4172 841008 16 12750896 0 0 4471
10198212 8441922 4172 861135 16 12750986 0 0 4471
10197315 8441905 4172 881268 16 12751076 0 0 4471
10194869 8441915 4172 901397 16 12751166 0 0 4471
10189997 8441926 4172 921524 16 12751256 0 0 4471
10192677 8441910 4172 941654 16 12751346 0 0 4471
10191442 8441924 4172 961784 16 12751436 0 0 4471
10191558 8441920 4172 981913 16 12751526 0 0 4471
10189942 8441907 4173 2042 16 12751616 0 0 4471
10185606 8441912 4173 22170 16 12751706 0 0 4471
10180866 8441917 4173 42300 16 12751796 0 0 4471
10180110 8441905 4173 62428 16 12751886 0 0 4471
10176398 8441924 4173 82556 16 12751976 0 0 4471
10177592 8441910 4173 102686 16 12752066 0 0 4471
10176408 8441909 4173 122813 16 12752156 0 0 4471
10172247 8441937 4173 142941 16 12752246 0 0 4471
10171966 8441916 4173 163070 16 12752336 0 0 4471
10173713 8441910 4173 183200 16 12752426 0 0 4471
10171558 8441930 4173 203330 16 12752516 0 0 4471
10171739 8441905 4173 223457 16 12752606 0 0 4471
10167871 8441911 4173 243586 16 12752696 0 0 4471
10164016 8441921 4173 263716 16 12752786 0 0 4471
10162325 8441912 4173 283846 16 12752876 0 0 4471
10160699 8441917 4173 303973 16 12752966 0 0 4471
10158590 8441918 4173 324102 16 12753056 0 0 4471
10159058 8441909 4173 344232 16 12753146 0 0 4471
10156264 8441929 4173 364360 16 12753236 0 0 4471
10156529 8441923 4173 384489 16 12753326 0 0 4471
10158048 8441908 4173 404620 16 12753416 0 0 4471
10157464 8441931 4173 424750 16 12753506 0 0 4471
10155649 8441924 4173 444876 16 12753596 0 0 4471
10154886 8441909 4173 465008 16 12753686 0 0 4471
10152335 8441922 4173 485136 16 12753776 0 0 4471
10151643 8441909 4173 505266 16 12753866 0 0 4471
10150835 8441911 4173 525392 16 12753956 0 0 4471
10150252 8441923 4173 545522 16 12754046 0 0 4471
10149843 8441908 4173 565652 16 12754136 0 0 4471
10149472 8441917 4173 585779 16 12754226 0 0 4471
10148959 8441933 4173 605910 16 12754316 0 0 4471
10149057 8441910 4173 626038 16 12754406 0 0 4471
10148976 8441920 4173 646166 16 12754496 0 0 4471
10148959 8441926 4173 666296 16 12754586 0 0 4471
10148977 8441907 4173 686428 16 12754676 0 0 4471
10149319 8441917 4173 706556 16 12754766 0 0 4471
10150158 8441921 4173 726685 16 12754856 0 0 4471
10149938 8441912 4173 746814 16 12754946 0 0 4471
10150645 8441916 4173 766944 16 12755036 0 0 4471
10150422 8441920 4173 787073 16 12755126 0 0 4471
10150867 8441903 4173 807201 16 12755216 0 0 4471
10152248 8441937 4173 827330 16 12755306 0 0 4471
10152860 8441916 4173 847458 16 12755396 0 0 4471
10152215 8441914 4173 867588 16 12755486 0 0 4471
10153557 8441935 4173 887717 16 12755576 0 0 4471
10153288 8441913 4173 907846 16 12755666 0 0 4471
10154262 8441907 4173 927974 16 12755756 0 0 4471
10156026 8441925 4173 948101 16 12755846 0 0 4471
10156536 8441905 4173 968232 16 12755936 0 0 4471
10156809 8441914 4173 988362 16 12756026 0 0 4471
10158301 8441918 4174 8488 16 12756116 0 0 4471
10157774 8441911 4174 28618 16 12756206 0 0 4471
10160767 8441926 4174 48746 16 12756296 0 0 4471
10162292 8441930 4174 68876 16 12756386 0 0 4471
10162205 8441908 4174 89007 16 12756476 0 0 4471
10163065 8441930 4174 109136 16 12756566 0 0 4471
10165140 8441923 4174 129262 16 12756656 0 0 4471
10164993 8441909 4174 149392 16 12756746 0 0 4471
10169137 8441918 4174 169522 16 12756836 0 0 4471
10169896 8441914 4174 189650 16 12756926 0 0 4471
10170653 8441908 4174 209780 16 12757016 0 0 4471
10172904 8441925 4174 229910 16 12757106 0 0 4471
10174765 8441913 4174 250038 16 12757196 0 0 4471
10175705 8441910 4174 270166 16 12757286 0 0 4471
10181542 8441938 4174 290296 16 12757376 0 0 4471
10180735 8441907 4174 310426 16 12757466 0 0 4471
10182247 8441910 4174 330552 16 12757556 0 0 4471
10184407 8441933 4174 350682 16 12757646 0 0 4471
10186230 8441910 4174 370810 16 12757736 0 0 4471
10188574 8441916 4174 390940 16 12757826 0 0 4471
10194515 8441920 4174 411070 16 12757916 0 0 4471
10193842 8441914 4174 431199 16 12758006 0 0 4471
10196340 8441917 4174 451326 16 12758096 0 0 4471
10196562 8441916 4174 471456 16 12758186 0 0 4471
10197188 8441909 4174 491586 16 12758275 0 0 4466
10200242 8441927 4174 511715 16 12758365 0 0 4466
10200846 8441920 4174 531845 16 12758455 0 0 4466
10197820 8441909 4174 551975 16 12758545 0 0 4466
10200678 8441933 4174 572105 16 12758635 0 0 4466
10200639 8441920 4174 592231 16 12758725 0 0 4466
10202993 8441913 4174 612361 16 12758815 0 0 4466
10208675 8441924 4174 632491 16 12758905 0 0 4466
10211718 8441910 4174 652618 16 12758995 0 0 4466
10212040 8441910 4174 672748 16 12759085 0 0 4466
10214474 8441923 4174 692876 16 12759175 0 0 4471
10213127 8441908 4174 713007 16 12759265 0 0 4471
10216396 8441919 4174 733135 16 12759355 0 0 4471
10219480 8441928 4174 753262 16 12759445 0 0 4471
10219025 8441906 4174 773390 16 12759535 0 0 4471
10220305 8441924 4174 793520 16 12759625 0 0 4471
10223607 8441924 4174 813650 16 12759715 0 0 4471
10224320 8441909 4174 833778 16 12759805 0 0 4471
10229016 8441916 4174 853906 16 12759895 0 0 4471
10232181 8441910 4174 874036 16 12759985 0 0 4471
10233389 8441907 4174 894166 16 12760075 0 0 4471
10235069 8441917 4174 914294 16 12760165 0 0 4471
10235827 8441908 4174 934422 16 12760255 0 0 4471
10236003 8441914 4174 954552 16 12760345 0 0 4471
10239410 8441936 4174 974682 16 12760435 0 0 4471
10238625 8441912 4174 994810 16 12760525 0 0 4471
10238907 8441913 4175 14940 16 12760615 0 0 4471
10241090 8441936 4175 35068 16 12760705 0 0 4471
10242402 8441906 4175 55196 16 12760795 0 0 4471
10243999 8441913 4175 75326 16 12760885 0 0 4471
10247135 8441917 4175 95456 16 12760975 0 0 4471
10247571 8441907 4175 115584 16 12761065 0 0 4471
10248085 8441911 4175 135714 16 12761155 0 0 4471
10248658 8441920 4175 155842 16 12761245 0 0 4471
10248867 8441906 4175 175970 16 12761335 0 0 4471
10250113 8441927 4175 196100 16 12761425 0 0 4471
10250774 8441921 4175 216229 16 12761515 0 0 4471
10250484 8441909 4175 236358 16 12761605 0 0 4471
10250975 8441926 4175 256486 16 12761695 0 0 4471
10251245 8441917 4175 276616 16 12761785 0 0 4471
10251439 8441906 4175 296744 16 12761875 0 0 4471
10251873 8441920 4175 316877 16 12761965 0 0 4471
10251909 8441913 4175 337007 16 12762055 0 0 4471
10251901 8441912 4175 357135 16 12762145 0 0 4471
10251798 8441920 4175 377262 16 12762235 0 0 4471
10251890 8441907 4175 397393 16 12762325 0 0 4471
10251738 8441916 4175 417523 16 12762415 0 0 4471
10251207 8441937 4175 437651 16 12762505 0 0 4471
10251333 8441909 4175 457779 16 12762595 0 0 4471
10251399 8441919 4175 477909 16 12762685 0 0 4471
10251010 8441929 4175 498039 16 12762775 0 0 4471
10250823 8441904 4175 518165 16 12762865 0 0 4471
10250106 8441914 4175 538295 16 12762955 0 0 4471
10249219 8441918 4175 558422 16 12763045 0 0 4471
10249499 8441912 4175 578550 16 12763135 0 0 4471
10248765 8441919 4175 598680 16 12763225 0 0 4471
10248312 8441916 4175 618809 16 12763315 0 0 4471
10248294 8441899 4175 638938 16 12763405 0 0 4471
10246265 8441935 4175 659066 16 12763495 0 0 4471
10245926 8441915 4175 679196 16 12763585 0 0 4471
10246275 8441910 4175 699325 16 12763675 0 0 4471
10244837 8441934 4175 719454 16 12763765 0 0 4471
10244426 8441912 4175 739582 16 12763855 0 0 4471
10243244 8441910 4175 759712 16 12763945 0 0 4471
10239987 8441924 4175 779840 16 12764035 0 0 4471
10240010 8441906 4175 799970 16 12764125 0 0 4471
10240185 8441910 4175 820099 16 12764215 0 0 4471
10238225 8441913 4175 840228 16 12764305 0 0 4471
10238310 8441911 4175 860359 16 12764395 0 0 4471
10236332 8441924 4175 880486 16 12764485 0 0 4471
10234677 8441929 4175 900615 16 12764575 0 0 4471
10235452 8441905 4175 920745 16 12764665 0 0 4471
10234349 8441928 4175 940872 16 12764755 0 0 4471
10232129 8441924 4175 961003 16 12764845 0 0 4471
10231623 8441911 4175 981131 16 12764935 0 0 4471
10227144 8441917 4176 1261 16 12765025 0 0 4471
10225389 8441911 4176 21388 16 12765115 0 0 4471
10224700 8441907 4176 41518 16 12765205 0 0 4471
10221956 8441917 4176 61647 16 12765295 0 0 4471
10220551 8441906 4176 81775 16 12765385 0 0 4471
10219815 8441908 4176 101905 16 12765475 0 0 4471
10215369 8441931 4176 122038 16 12765565 0 0 4471
10216851 8441911 4176 142165 16 12765655 0 0 4471
10215602 8441914 4176 162293 16 12765745 0 0 4471
10213650 8441931 4176 182423 16 12765835 0 0 4471
10212362 8441909 4176 202553 16 12765925 0 0 4471
10209774 8441912 4176 222681 16 12766015 0 0 4471
10203946 8441916 4176 242811 16 12766105 0 0 4471
10204173 8441909 4176 262940 16 12766195 0 0 4471
10201199 8441917 4176 283067 16 12766285 0 0 4471
10199971 8441916 4176 303197 16 12766375 0 0 4471
10199522 8441912 4176 323327 16 12766465 0 0 4471
10196134 8441925 4176 343455 16 12766555 0 0 4471
10194279 8441925 4176 363585 16 12766645 0 0 4471
10195791 8441901 4176 383713 16 12766735 0 0 4471
10192710 8441930 4176 403839 16 12766825 0 0 4471
10192084 8441916 4176 423969 16 12766915 0 0 4471
10189072 8441900 4176 444098 16 12767005 0 0 4471
10183037 8441917 4176 464226 16 12767095 0 0 4471
10180068 8441911 4176 484356 16 12767185 0 0 4471
10179951 8441908 4176 504485 16 12767275 0 0 4471
10177349 8441919 4176 524615 16 12767365 0 0 4471
10178876 8441906 4176 544742 16 12767455 0 0 4471
10176991 8441919 4176 564873 16 12767545 0 0 4471
10174972 8441934 4176 585003 16 12767635 0 0 4471
10175150 8441908 4176 605129 16 12767725 0 0 4471
10174223 8441920 4176 625258 16 12767815 0 0 4471
10171240 8441927 4176 645389 16 12767905 0 0 4471
10170487 8441904 4176 665516 16 12767995 0 0 4471
10165713 8441911 4176 685647 16 12768085 0 0 4471
10162354 8441911 4176 705775 16 12768175 0 0 4471
10161757 8441908 4176 725903 16 12768265 0 0 4471
10160783 8441918 4176 746035 16 12768355 0 0 4471
10159690 8441912 4176 766163 16 12768445 0 0 4471
10159746 8441907 4176 786291 16 12768535 0 0 4471
10157667 8441936 4176 806421 16 12768625 0 0 4471
10158136 8441913 4176 826548 16 12768715 0 0 4471
10157391 8441909 4176 846679 16 12768805 0 0 4471
10156397 8441932 4176 866809 16 12768895 0 0 4471
10155123 8441908 4176 886935 16 12768985 0 0 4471
10154116 8441912 4176 907064 16 12769075 0 0 4471
10152163 8441921 4176 927195 16 12769165 0 0 4471
10152041 8441906 4176 947326 16 12769255 0 0 4471
10151617 8441918 4176 967453 16 12769345 0 0 4471
10151426 8441918 4176 987583 16 12769435 0 0 4471
10151471 8441908 4177 7712 16 12769525 0 0 4471
10151266 8441928 4177 27842 16 12769615 0 0 4471
10151233 8441926 4177 47970 16 12769705 0 0 4471
10151164 8441912 4177 68099 16 12769795 0 0 4471
10151212 8441932 4177 88228 16 12769885 0 0 4471
10151230 8441924 4177 108357 16 12769975 0 0 4471
10151517 8441906 4177 128486 16 12770065 0 0 4471
10152156 8441919 4177 148613 16 12770155 0 0 4471
10152660 8441911 4177 168743 16 12770245 0 0 4471
10152303 8441914 4177 188871 16 12770335 0 0 4471
10152995 8441920 4177 209002 16 12770425 0 0 4471
10152749 8441915 4177 229128 16 12770515 0 0 4471
10153515 8441917 4177 249259 16 12770605 0 0 4471
10154917 8441935 4177 269389 16 12770695 0 0 4471
10155398 8441912 4177 289515 16 12770785 0 0 4471
10155550 8441918 4177 309645 16 12770875 0 0 4471
10157093 8441931 4177 329773 16 12770965 0 0 4471
10157418 8441915 4177 349903 16 12771055 0 0 4471
10160217 8441918 4177 370033 16 12771145 0 0 4471
10162182 8441918 4177 390161 16 12771235 0 0 4471
10162559 8441916 4177 410291 16 12771325 0 0 4471
10163844 8441918 4177 430419 16 12771414 0 0 4466
10166079 8441922 4177 450547 16 12771504 0 0 4466
10165555 8441909 4177 470677 16 12771594 0 0 4466
10169552 8441937 4177 490807 16 12771684 0 0 4466
10169222 8441919 4177 510935 16 12771774 0 0 4466
10169013 8441909 4177 531063 16 12771864 0 0 4466
10170715 8441936 4177 551193 16 12771954 0 0 4466
10171165 8441912 4177 571323 16 12772044 0 0 4466
10173794 8441908 4177 591451 16 12772134 0 0 4466
10179447 8441925 4177 611579 16 12772224 0 0 4466
10179280 8441909 4177 631709 16 12772314 0 0 4471
10180861 8441916 4177 651837 16 12772404 0 0 4471
10182198 8441922 4177 671967 16 12772494 0 0 4471
10181722 8441910 4177 692095 16 12772584 0 0 4471
10183324 8441926 4177 712225 16 12772674 0 0 4471
10186651 8441937 4177 732355 16 12772764 0 0 4471
10184189 8441909 4177 752484 16 12772854 0 0 4471
10185554 8441931 4177 772614 16 12772944 0 0 4471
10186356 8441924 4177 792743 16 12773034 0 0 4471
10187641 8441912 4177 812874 16 12773124 0 0 4471
10191896 8441916 4177 833002 16 12773214 0 0 4471
10195534 8441915 4177 853130 16 12773304 0 0 4471
10195549 8441908 4177 873260 16 12773394 0 0 4471
10199219 8441929 4177 893390 16 12773484 0 0 4471
10197892 8441912 4177 913516 16 12773574 0 0 4471
10199057 8441912 4177 933646 16 12773664 0 0 4471
10202614 8441936 4177 953773 16 12773754 0 0 4471
10201540 8441908 4177 973903 16 12773844 0 0 4471
10199321 8441913 4177 994032 16 12773934 0 0 4471
10202252 8441936 4178 14159 16 12774024 0 0 4471
10203368 8441912 4178 34290 16 12774114 0 0 4471
10207961 8441913 4178 54417 16 12774204 0 0 4471
10212822 8441921 4178 74547 16 12774294 0 0 4471
10214628 8441909 4178 94677 16 12774384 0 0 4471
10216918 8441916 4178 114805 16 12774474 0 0 4471
10218909 8441918 4178 134935 16 12774564 0 0 4471
10217361 8441909 4178 155063 16 12774654 0 0 4471
10220989 8441927 4178 175193 16 12774744 0 0 4471
10223209 8441926 4178 195321 16 12774834 0 0 4471
10223238 8441910 4178 215451 16 12774924 0 0 4471
10224669 8441935 4178 235579 16 12775014 0 0 4471
10226510 8441918 4178 255707 16 12775104 0 0 4471
10228811 8441906 4178 275837 16 12775194 0 0 4471
10234486 8441921 4178 295965 16 12775284 0 0 4471
10235799 8441912 4178 316095 16 12775374 0 0 4471
10236826 8441910 4178 336225 16 12775464 0 0 4471
10238201 8441929 4178 356354 16 12775554 0 0 4471
10238039 8441904 4178 376481 16 12775644 0 0 4471
10238862 8441919 4178 396611 16 12775734 0 0 4471
10241250 8441932 4178 416741 16 12775824 0 0 4471
10240023 8441910 4178 436869 16 12775914 0 0 4471
10240475 8441915 4178 456997 16 12776004 0 0 4471
10241709 8441930 4178 477127 16 12776094 0 0 4471
10243066 8441907 4178 497256 16 12776184 0 0 4471
10245127 8441918 4178 517385 16 12776274 0 0 4471
10246803 8441913 4178 537513 16 12776364 0 0 4471
10246530 8441910 4178 557646 16 12776454 0 0 4471
10247459 8441919 4178 577773 16 12776544 0 0 4471
10247619 8441915 4178 597902 16 12776634 0 0 4471
10247326 8441908 4178 618034 16 12776724 0 0 4471
10248490 8441935 4178 638162 16 12776814 0 0 4471
10248478 8441916 4178 658292 16 12776904 0 0 4471
10248190 8441908 4178 678418 16 12776994 0 0 4471
10248524 8441934 4178 698548 16 12777084 0 0 4471
10248604 8441908 4178 718678 16 12777174 0 0 4471
10248870 8441906 4178 738805 16 12777264 0 0 4471
10249486 8441920 4178 758934 16 12777354 0 0 4471
10249541 8441911 4178 779063 16 12777444 0 0 4471
10249584 8441907 4178 799191 16 12777534 0 0 4471
10249607 8441919 4178 819320 16 12777624 0 0 4471
10249617 8441910 4178 839450 16 12777714 0 0 4471
10249275 8441927 4178 859577 16 12777804 0 0 4471
10248805 8441930 4178 879707 16 12777894 0 0 4471
10249095 8441909 4178 899837 16 12777984 0 0 4471
10248806 8441925 4178 919965 16 12778074 0 0 4471
10248487 8441924 4178 940093 16 12778164 0 0 4471
10248180 8441907 4178 960223 16 12778254 0 0 4471
10246603 8441924 4178 980352 16 12778344 0 0 4471
10245894 8441913 4179 481 16 12778434 0 0 4471
10245326 8441908 4179 20609 16 12778524 0 0 4471
10243492 8441920 4179 40739 16 12778614 0 0 4471
10243198 8441910 4179 60870 16 12778704 0 0 4471
10242209 8441912 4179 80997 16 12778794 0 0 4471
10239207 8441932 4179 101125 16 12778884 0 0 4471
10239220 8441907 4179 121255 16 12778974 0 0 4471
10239305 8441916 4179 141386 16 12779064 0 0 4471
10237367 8441927 4179 161513 16 12779154 0 0 4471
10237228 8441909 4179 181642 16 12779244 0 0 4471
10234906 8441913 4179 201772 16 12779334 0 0 4471
10231592 8441913 4179 221899 16 12779424 0 0 4471
10230701 8441912 4179 242032 16 12779514 0 0 4471
10228589 8441919 4179 262158 16 12779604 0 0 4471
10227027 8441918 4179 282286 16 12779694 0 0 4471
10227549 8441905 4179 302416 16 12779784 0 0 4471
10222962 8441934 4179 322545 16 12779874 0 0 4471
10221939 8441921 4179 342676 16 12779964 0 0 4471
10221566 8441905 4179 362804 16 12780054 0 0 4471
10220114 8441937 4179 382934 16 12780144 0 0 4471
10218934 8441910 4179 403064 16 12780234 0 0 4471
10217869 8441909 4179 423192 16 12780324 0 0 4471
10212165 8441922 4179 443322 16 12780414 0 0 4471
10212178 8441903 4179 463450 16 12780504 0 0 4471
10211013 8441912 4179 483580 16 12780594 0 0 4471
10209312 8441920 4179 503709 16 12780684 0 0 4471
10208758 8441908 4179 523836 16 12780774 0 0 4471
10206463 8441918 4179 543964 16 12780864 0 0 4471
10203185 8441929 4179 564096 16 12780954 0 0 4471
10206056 8441903 4179 584225 16 12781044 0 0 4471
10203816 8441931 4179 604352 16 12781134 0 0 4471
10201215 8441922 4179 624480 16 12781224 0 0 4471
10198091 8441911 4179 644609 16 12781314 0 0 4471
10193653 8441916 4179 664740 16 12781404 0 0 4471
10189722 8441917 4179 684866 16 12781494 0 0 4471
10189941 8441913 4179 704996 16 12781584 0 0 4471
10185861 8441923 4179 725125 16 12781674 0 0 4471
10187198 8441908 4179 745254 16 12781764 0 0 4471
10186560 8441911 4179 765382 16 12781854 0 0 4471
10183470 8441937 4179 785511 16 12781944 0 0 4471
10182578 8441915 4179 805642 16 12782034 0 0 4471
10183226 8441911 4179 825772 16 12782124 0 0 4471
10179736 8441932 4179 845898 16 12782214 0 0 4471
10179433 8441908 4179 866030 16 12782304 0 0 4471
10175869 8441911 4179 886158 16 12782394 0 0 4471
10172037 8441915 4179 906286 16 12782484 0 0 4471
10170786 8441911 4179 926414 16 12782574 0 0 4471
10170328 8441913 4179 946543 16 12782664 0 0 4471
10168369 8441917 4179 966674 16 12782754 0 0 4471
10169279 8441907 4179 986804 16 12782844 0 0 4471
10165996 8441928 4180 6930 16 12782934 0 0 4471
10164968 8441926 4180 27059 16 12783024 0 0 4471
10165329 8441911 4180 47190 16 12783114 0 0 4471
10164996 8441930 4180 67320 16 12783204 0 0 4471
10163959 8441918 4180 87446 16 12783294 0 0 4471
10163677 8441908 4180 107575 16 12783384 0 0 4471
10159681 8441916 4180 127706 16 12783474 0 0 4471
10158511 8441908 4180 147836 16 12783564 0 0 4471
10157711 8441912 4180 167962 16 12783654 0 0 4471
10157179 8441925 4180 188094 16 12783744 0 0 4471
10157037 8441905 4180 208223 16 12783834 0 0 4471
10156779 8441920 4180 228352 16 12783924 0 0 4471
10155294 8441934 4180 248481 16 12784014 0 0 4471
10155997 8441908 4180 268610 16 12784104 0 0 4471
10155751 8441918 4180 288740 16 12784194 0 0 4471
10155499 8441924 4180 308868 16 12784284 0 0 4471
10154677 8441905 4180 328997 16 12784374 0 0 4471
10154123 8441917 4180 349126 16 12784464 0 0 4471
10153595 8441913 4180 369256 16 12784554 0 0 4471
10153863 8441908 4180 389384 16 12784644 0 0 4471
10153580 8441917 4180 409513 16 12784734 0 0 4471
10153456 8441913 4180 429642 16 12784823 0 0 4466
10153326 8441907 4180 449768 16 12784913 0 0 4466
10153446 8441934 4180 469898 16 12785003 0 0 4466
